RowID,Dataset Link,u_id,Public,Derived View,Parent uid,Domain,Type,Name,Description,Visits,Creation Date,Created Month,Created Year,Data Last Update Date,Month Data Last Updated,Year Data Last Updated,Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version uid,Data Provided By,Source Link,Api Endpoint,Provenance,Publishing,Terms of Use,Public Access Level,Public Access Level Comment,Published,Data Age,data_change,endpoint,geographic_coverage,homepage,issued,last_update,moderation_status,publisher,theme,unique_identifier
1634,https://citydata.mesaaz.gov/d/cnd7-sfuv/revisions/0,cnd7-sfuv:0,private,false,,citydata.mesaaz.gov,dataset,Transform-CQ,,0,09/28/2022 11:17:55 PM,Sep,2022,09/28/2022 11:17:55 PM,Sep,2022,,,0,Joe Zhao,,,unpublished,,,,,,official,n/a,,,,n/a,,,,n/a,n/a,n/a,2022-09-28T23:17:55.000,not_ready,n/a,n/a,n/a
1638,https://citydata.mesaaz.gov/d/cnsj-5c76,cnsj-5c76,private,false,,citydata.mesaaz.gov,dataset,Police Violent Crime Part-A Crimes,NIBERs Part A violent Crimes,4,07/29/2024 09:53:02 PM,Jul,2024,07/29/2024 09:56:16 PM,Jul,2024,Police,crime,0,Myja.Lark@MesaAZ.gov,myja.lark@mesaaz.gov,,published,,,,,https://citydata.mesaaz.gov/resource/cnsj-5c76.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,,As Needed / On Demand,https://citydata.mesaaz.gov/resource/cnsj-5c76.json,n/a,n/a,n/a,2024-07-29T21:56:22.000,not_ready,n/a,n/a,n/a
1641,https://citydata.mesaaz.gov/d/cpj5-c6p4,cpj5-c6p4,private,false,,citydata.mesaaz.gov,dataset,Fleet Services Employee Years of Service - TEMP 2025 MesaStat,,1,07/24/2025 04:42:13 PM,Jul,2025,07/24/2025 04:42:55 PM,Jul,2025,,,0,Megan Drazek,,,published,,,,,https://citydata.mesaaz.gov/resource/cpj5-c6p4.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/cpj5-c6p4.json,n/a,n/a,n/a,2025-07-24T16:43:06.000,not_ready,n/a,n/a,n/a
1646,https://citydata.mesaaz.gov/d/cqp7-5b84,cqp7-5b84,public,false,,citydata.mesaaz.gov,dataset,HOPE Line Calls,"Information about all calls to the HOPE Line 480-644-4673. The Homeless Resource Line provides assistance for people experiencing homelessness in Mesa and community members with questions, concerns or wishing to give back. See call menu flow and prompts in the attachments section. For more information, see <b> <a href=""https://www.mesaaz.gov/residents/community-development/reducing-homelessness/resources-information"">https://www.mesaaz.gov/residents/community-development/reducing-homelessness/resources-information </b> </a>

Call details including Call Date/Time, Call Sequence Number, Call Center (Hope Line) and Disposition (where the call ended up).",129,05/07/2024 10:23:19 PM,May,2024,03/30/2026 10:55:56 AM,Mar,2026,Community Services,,24,City of Mesa,xCommunityServicesData@mesaaz.gov,See Terms of Use,published,,,Community Services,,https://citydata.mesaaz.gov/resource/cqp7-5b84.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,7,Daily,https://citydata.mesaaz.gov/resource/cqp7-5b84.json,n/a,n/a,n/a,2026-03-30T10:55:54.000,approved,n/a,n/a,n/a
1650,https://citydata.mesaaz.gov/d/cqxb-h6tx,cqxb-h6tx,private,false,,citydata.mesaaz.gov,dataset,Arts & Culture - Mesa Arts Center Memberships (PRIVATE),"Information about memberships to Mesa Arts Center. This data set shows the monthly membership and donations for Mesa Arts Center. It shows donation amounts and Membership levels by date and amount paid. Members get early access to top performing acts before the general public, discounts on Art Studios classes, invites to special events and much more!. Information at https://mesaartscenter.com/jointhecircle. See membership brochure at https://www.mesaartscenter.com/download.php/get-involved/downloads/user_file_11",112,06/22/2020 10:11:03 PM,Jun,2020,02/23/2026 05:54:59 PM,Feb,2026,Arts & Culture,,2,City of Mesa,,See Terms of Use,published,,,Arts & Culture,,https://citydata.mesaaz.gov/resource/cqxb-h6tx.json,official,n/a,,Confidential,"Last Name, Address, Email, Phone is sensitive for Internal and Public Access; However outward facing departments such as Parks, Library, Community Services, etc can be given access to these because of the value in cross marketing purposes. Requested that a new address column be added rounding to hundred block similar to Public Safety datasets.",n/a,60,,https://citydata.mesaaz.gov/resource/cqxb-h6tx.json,n/a,n/a,n/a,2026-02-23T17:54:56.000,not_ready,n/a,n/a,n/a
1651,https://citydata.mesaaz.gov/d/cqxb-h6tx/revisions/121,cqxb-h6tx:121,private,false,,citydata.mesaaz.gov,dataset,Arts & Culture - Mesa Arts Center Memberships (PRIVATE),"Information about memberships to Mesa Arts Center. This data set shows the monthly membership and donations for Mesa Arts Center. It shows donation amounts and Membership levels by date and amount paid. Members get early access to top performing acts before the general public, discounts on Art Studios classes, invites to special events and much more!. Information at https://mesaartscenter.com/jointhecircle. See membership brochure at https://www.mesaartscenter.com/download.php/get-involved/downloads/user_file_11",0,02/23/2026 05:51:32 PM,Feb,2026,02/23/2026 05:54:59 PM,Feb,2026,Arts & Culture,,0,City of Mesa,,See Terms of Use,unpublished,Arts & Culture - Mesa Arts Center Memberships (PRIVATE),cqxb-h6tx,Arts & Culture,,,official,n/a,,Confidential,"Last Name, Address, Email, Phone is sensitive for Internal and Public Access; However outward facing departments such as Parks, Library, Community Services, etc can be given access to these because of the value in cross marketing purposes. Requested that a new address column be added rounding to hundred block similar to Public Safety datasets.",n/a,60,,,n/a,n/a,n/a,2026-02-23T17:54:56.000,not_ready,n/a,n/a,n/a
1652,https://citydata.mesaaz.gov/d/cqxb-h6tx/revisions/122,cqxb-h6tx:122,private,false,,citydata.mesaaz.gov,dataset,Arts & Culture - Mesa Arts Center Memberships (PRIVATE),"Information about memberships to Mesa Arts Center. This data set shows the monthly membership and donations for Mesa Arts Center. It shows donation amounts and Membership levels by date and amount paid. Members get early access to top performing acts before the general public, discounts on Art Studios classes, invites to special events and much more!. Information at https://mesaartscenter.com/jointhecircle. See membership brochure at https://www.mesaartscenter.com/download.php/get-involved/downloads/user_file_11",0,02/23/2026 05:53:09 PM,Feb,2026,02/23/2026 05:54:59 PM,Feb,2026,Arts & Culture,,0,City of Mesa,,See Terms of Use,unpublished,Arts & Culture - Mesa Arts Center Memberships (PRIVATE),cqxb-h6tx,Arts & Culture,,,official,n/a,,Confidential,"Last Name, Address, Email, Phone is sensitive for Internal and Public Access; However outward facing departments such as Parks, Library, Community Services, etc can be given access to these because of the value in cross marketing purposes. Requested that a new address column be added rounding to hundred block similar to Public Safety datasets.",n/a,60,,,n/a,n/a,n/a,2026-02-23T17:54:56.000,not_ready,n/a,n/a,n/a
1653,https://citydata.mesaaz.gov/d/cqym-hxbb,cqym-hxbb,public,false,,citydata.mesaaz.gov,dataset,Business Services - Warehouse Inventory Turnover Aggregation,This dataset contains data regarding the inventory quantity on hand at the warehouse and the inventory quantity issued by the warehouse.,150,10/11/2019 12:13:47 AM,Oct,2019,03/01/2026 04:51:34 PM,Mar,2026,Business Services,"turnover,warehouse",47,City of Mesa,xBusinessServicesData@MesaAZ.gov,See Terms of Use,published,,,Business Services (Warehouse),,https://citydata.mesaaz.gov/resource/cqym-hxbb.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,60,Monthly,https://citydata.mesaaz.gov/resource/cqym-hxbb.json,n/a,n/a,n/a,2023-08-07T18:42:48.000,approved,n/a,n/a,n/a
1657,https://citydata.mesaaz.gov/d/cs8d-uscg,cs8d-uscg,public,false,,citydata.mesaaz.gov,dataset,DSD - Administrative Applications Reviewed,"Information on the review of Planning’s Administrative applications.  Administrative reviews are typically modifications to previously approved site plans, design review cases, or work on property within an established historic district or historic landmark (a certificate of appropriateness) by completing the required application.  For more information, please visit https://www.mesaaz.gov/business/development-services/planning/processes-and-procedures.",383,09/09/2019 03:36:13 PM,Sep,2019,03/28/2026 01:17:27 AM,Mar,2026,Development Services,,237,City of Mesa,xDevelopmentServicesData@MesaAZ.gov,See Terms of Use,published,,,Development Services,,https://citydata.mesaaz.gov/resource/cs8d-uscg.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,14,Daily,https://citydata.mesaaz.gov/resource/cs8d-uscg.json,n/a,n/a,n/a,2026-03-28T01:17:26.000,approved,n/a,n/a,n/a
1666,https://citydata.mesaaz.gov/d/cu8w-2sp7,cu8w-2sp7,public,false,,citydata.mesaaz.gov,dataset,Transportation Graffiti,"Graffiti abated with location, date of abatement and square footage abated. Data is from October 2015 to present. Days to abatement information is calculated based on receipt during normal workday. See attachment for how ""normal workday"" information is calculated. Calculated workday request was received by the city staff. Normal workday is generally defined as M-Th excluding holidays. Go to https://citylink.mesaaz.gov/Create to report graffiti or find the link to download an app for your mobile device that you can use to report graffiti.",468,11/27/2018 12:57:52 AM,Nov,2018,03/27/2026 01:10:01 AM,Mar,2026,Transportation,"transportation,graffiti,blight,abate",431,City of Mesa,xTransportationData@MesaAZ.gov,See Terms of Use,published,,,Transportation,,https://citydata.mesaaz.gov/resource/cu8w-2sp7.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,999,Monthly,https://citydata.mesaaz.gov/resource/cu8w-2sp7.json,n/a,n/a,n/a,2026-03-27T01:10:00.000,approved,n/a,n/a,n/a
1678,https://citydata.mesaaz.gov/d/cw5y-hc85,cw5y-hc85,public,false,,citydata.mesaaz.gov,dataset,Historical Preservation Responses,Information about requests for Historic Preservation  Certificate of Appropriateness,282,08/05/2019 09:11:48 PM,Aug,2019,03/25/2026 06:22:25 PM,Mar,2026,Development Services,"historic,planning,preservation",123,City of Mesa,xDevelopmentServicesData@MesaAZ.gov,See Terms of Use,published,,,Development Services,,https://citydata.mesaaz.gov/resource/cw5y-hc85.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,14,Daily,https://citydata.mesaaz.gov/resource/cw5y-hc85.json,n/a,n/a,n/a,2026-03-25T18:22:24.000,approved,n/a,n/a,n/a
1685,https://citydata.mesaaz.gov/d/cyze-3vx8,cyze-3vx8,site,false,,citydata.mesaaz.gov,dataset,Homeless Primary Reason Mesa Residents - Annual,,5,09/22/2022 04:41:07 PM,Sep,2022,09/22/2022 04:45:51 PM,Sep,2022,,,0,Evan Allred,,,published,,,,,https://citydata.mesaaz.gov/resource/cyze-3vx8.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/cyze-3vx8.json,n/a,n/a,n/a,2022-09-22T16:45:57.000,not_ready,n/a,n/a,n/a
1687,https://citydata.mesaaz.gov/d/czqb-eck6,czqb-eck6,private,false,,citydata.mesaaz.gov,dataset,City Clerk Office Operational Data,,23,10/16/2023 04:44:56 PM,Oct,2023,10/16/2023 05:13:09 PM,Oct,2023,,,0,Joe Zhao,,,published,,,,,https://citydata.mesaaz.gov/resource/czqb-eck6.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/czqb-eck6.json,n/a,n/a,n/a,2023-10-16T17:13:15.000,not_ready,n/a,n/a,n/a
1691,https://citydata.mesaaz.gov/d/d232-4dj4,d232-4dj4,public,false,,citydata.mesaaz.gov,dataset,Police Homeless Contacts - Calls for Service,"Information about contacts with individuals experiencing homelessness by Mesa Police in response to incidents. Does not include police proactive outreach contacts (HOP). Each row represents offense(s) related to an incident. Unique go_numbers represent a single incident. More than one an offense may be reported per incident. The ""Involved Parties"" field per go_number represents the number of individuals experiencing homelessness involved in the incident. More than one person may be reported per incident. The same individual may have multiple offenses.",278,04/05/2023 05:48:46 PM,Apr,2023,03/15/2026 06:16:28 PM,Mar,2026,Police,,36,City of Mesa,xPoliceData@MesaAZ.gov,See Terms of Use,published,,,Police,,https://citydata.mesaaz.gov/resource/d232-4dj4.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,DRC public release approval on 7/31/2023,n/a,45,Daily,https://citydata.mesaaz.gov/resource/d232-4dj4.json,n/a,n/a,n/a,2026-03-15T18:16:20.000,approved,n/a,n/a,n/a
1692,https://citydata.mesaaz.gov/d/d27a-jsy8,d27a-jsy8,private,false,,citydata.mesaaz.gov,dataset,Sustainability - SRP Rebates,"Information about dollars received from Salt River Project Rebates. These rebates are contingent on energy efficient projects installed throughout the City. Credits reflect efforts or equipment that reduce energy consumption to reimburse cost of items such as improved insulation, lighting, HVAC, etc. Checks are usually received within a few weeks of purchase or install of equipment.",95,12/30/2019 11:30:59 PM,Dec,2019,03/30/2026 04:25:11 PM,Mar,2026,Environmental and Sustainability,"salt river project,energy,conservation,efficiency",1,City of Mesa,xEnvironmentalAndSustainabilityData@mesaaz.gov,See Terms of Use,published,,,Environmental and Sustainability,,https://citydata.mesaaz.gov/resource/d27a-jsy8.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Sensitive (requires CMO approval),Check information is for department staff only,n/a,0,As Needed / On Demand,https://citydata.mesaaz.gov/resource/d27a-jsy8.json,n/a,n/a,n/a,2026-03-30T16:25:10.000,not_ready,n/a,n/a,n/a
1693,https://citydata.mesaaz.gov/d/d27a-jsy8/revisions/280,d27a-jsy8:280,private,false,,citydata.mesaaz.gov,dataset,Sustainability - SRP Rebates,"Information about dollars received from Salt River Project Rebates. These rebates are contingent on energy efficient projects installed throughout the City. Credits reflect efforts or equipment that reduce energy consumption to reimburse cost of items such as improved insulation, lighting, HVAC, etc. Checks are usually received within a few weeks of purchase or install of equipment.",0,08/05/2025 05:43:02 PM,Aug,2025,03/30/2026 04:25:11 PM,Mar,2026,Environmental and Sustainability,"energy,conservation,efficiency,salt river project",0,City of Mesa,xEnvironmentalAndSustainabilityData@mesaaz.gov,See Terms of Use,unpublished,Sustainability - SRP Rebates,d27a-jsy8,Environmental and Sustainability,,,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Sensitive (requires CMO approval),Check information is for department staff only,n/a,0,As Needed / On Demand,,n/a,n/a,n/a,2026-03-30T16:25:10.000,not_ready,n/a,n/a,n/a
1706,https://citydata.mesaaz.gov/d/d4sy-f3re,d4sy-f3re,public,false,,citydata.mesaaz.gov,dataset,Churches and Schools,Location of churches and schools in Mesa.,110,04/02/2024 11:50:16 PM,Apr,2024,09/09/2025 08:47:46 PM,Sep,2025,Community Services and Neighborhoods,,22,Evan Allred,,,published,,,City GIS,,https://citydata.mesaaz.gov/resource/d4sy-f3re.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,,As Needed / On Demand,https://citydata.mesaaz.gov/resource/d4sy-f3re.json,n/a,n/a,n/a,2025-09-09T20:52:20.000,approved,n/a,n/a,n/a
1712,https://citydata.mesaaz.gov/d/d6vv-jpmi,d6vv-jpmi,public,false,,citydata.mesaaz.gov,dataset,Mesa High School Dropout Rate,"Dropout rates reported by Mesa area high schools by cohort year sourced from <a href=""https://www.azed.gov/accountability-research/data"">https://www.azed.gov/accountability-research/data</a> Dropout rates cover grades 7–12 and are measured from the first day of summer recess through the last day of the following school year. A dropout is a student who was enrolled at some point during the school year but did not finish — and did not transfer, graduate, or pass away. The dropout rate is calculated using each school's total enrollment.",58,11/13/2024 09:31:30 PM,Nov,2024,02/19/2026 01:27:09 AM,Feb,2026,Education & Workforce,,24,Evan Allred,opendata.info@mesaaz.gov,Public Domain,published,,,Arizona Department of Education,https://www.azed.gov/accountability-research/data,https://citydata.mesaaz.gov/resource/d6vv-jpmi.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,400,Annual,https://citydata.mesaaz.gov/resource/d6vv-jpmi.json,n/a,n/a,n/a,2026-02-19T01:27:08.000,approved,n/a,n/a,n/a
1713,https://citydata.mesaaz.gov/d/d78s-gkqy,d78s-gkqy,site,false,,citydata.mesaaz.gov,dataset,Mobile Home Energy Burden Analysis,,27,03/31/2025 10:56:44 PM,Mar,2025,04/08/2025 05:00:54 PM,Apr,2025,,,0,Katy Wilson,,,published,,,,,https://citydata.mesaaz.gov/resource/d78s-gkqy.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/d78s-gkqy.json,n/a,n/a,n/a,2025-04-08T17:01:09.000,not_ready,n/a,n/a,n/a
1714,https://citydata.mesaaz.gov/d/d7a8-yb7h,d7a8-yb7h,private,false,,citydata.mesaaz.gov,dataset,Business Services - Monthly Tax Audit Summary (PRIVATE),"This private dataset is a summary of revenues assessed and is only accessible to employees with a business case to view the data as approved by the Tax Administrator. 

The fields that are label as Protected for both employee and public contain highly classified information that cannot be released for the follow reasons:  
42-2003. Authorized disclosure of confidential information
H. The department may disclose statistical information gathered from confidential information if it does not disclose confidential information attributable to any one taxpayer.

Aggregate information at the City level would need to be 10 or more taxpayers. The protected fields above would not qualify for 10 or more. 

Individual taxpayer information is only available to those with a business need to know. The Tax Administrator determines who has the business need to know. 

All protected fields will be available only to certain employees upon the Tax Administrator’s approval.",42,10/05/2020 04:06:29 PM,Oct,2020,03/30/2026 01:15:12 AM,Mar,2026,Business Services,,4,City of Mesa,xBusinessServicesData@mesaaz.gov,See Terms of Use,published,,,Business Services,,https://citydata.mesaaz.gov/resource/d7a8-yb7h.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Protected,"Access to disaggregated data by approval only, see description for details.",n/a,999,Daily,https://citydata.mesaaz.gov/resource/d7a8-yb7h.json,n/a,n/a,n/a,2026-03-30T01:15:11.000,not_ready,n/a,n/a,n/a
