"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"5a1dd23b-fed6-4656-a2ea-f95388cd9a00","us-city","2017-12-28T15:40:22","2017","vegas","spending","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Finance/City-of-Las-Vegas-Checkbook-Data/7erj-ndzx","CSV and API","https://opendata.lasvegasnevada.gov/",,,"City of Las Vegas","Yes","Yes"," ","URL of data online is updated annually by the city of Las Vegas.","Yes","Yes","Nichole Mali","Ben Franklin","100"
"c16309b8-2313-4e9e-9dd2-1386ced19ca2","us-city","2017-12-26T21:46:26","2017","vegas","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Building-and-Safety/City-Facilities/5kfb-a948/data","json","https://www.socrata.com/terms-of-service/",,,"City of Las Vegas","Yes","Yes"," ","The data is easily accessible via Socrata's soda API.  
","Yes","Yes","Nichole Mali","Ben Franklin","100"
"6f09642d-0234-4178-8e43-f207758fe2b8","us-city","2017-12-28T15:38:26","2017","vegas","deeds","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Planning/Parcels-and-Assessor-s-information/2ycy-5c6v","HTML, CSV, Excel, API","https://opendata.lasvegasnevada.gov",,,"Clark County Nevada","Yes","Yes"," ","URL of data online is updated annually by the city of Las Vegas.","Yes","Yes","Nichole Mali","Ben Franklin","100"
"82eb1a56-1aa2-4b5a-b0d0-0d9246a87c0b","us-city","2017-12-27T15:39:31","2017","vegas","assessment","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Planning/Parcels-and-Assessor-s-information/2ycy-5c6v","CSV, JSON, Excel, RSS, XML","https://opendata.lasvegasnevada.gov",,,"Clark County of Southern Nevada","Yes","Yes"," ","URL updated to reflect 2017 information. ","Yes","Yes","Nichole Mali","Ben Franklin","100"
"3a470bdc-eed8-4294-ba32-67ddaf421bfa","us-city","2017-12-28T15:37:17","2017","vegas","contracts","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Finance/Contracts/k2mv-uryf","HTML API CSV","https://opendata.lasvegasnevada.gov",,,"City of Las Vegas - Contracts","Yes","Yes"," ","URL of data online it updated continuously throughout each year by the city of Las Vegas.","Yes","Yes","Nichole Mali","Ben Franklin","100"
"1bc6927e-6d10-41cc-a47a-383e7bb2dbfb","us-city","2017-12-28T15:35:31","2017","vegas","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Planning/Parcels-and-Assessor-s-information/2ycy-5c6v","CSV and API","https://opendata.lasvegasnevada.gov/",,,,"Yes","Yes"," ","URL of data online is updated annually by the city of Las Vegas.","Yes","Yes","Nichole Mali","Ben Franklin","100"
"63bd108f-0ded-48fc-89c7-8982359a8977","us-city","2017-12-26T19:35:15","2017","vegas","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Building-and-Safety/Building-Permits/wpyf-qpia/data","text, html, visual, json, soap, api","https://opendata.lasvegasnevada.gov",,,"City of Las Vegas","Yes","Yes"," ","Socrata, available at opendata.lasvegasnevada.gov","Yes","Yes","Nichole Mali","Ben Franklin","100"
"b746f01b-c1ce-4a72-b09f-a1f3c3f20fc0","us-city","2017-12-28T15:33:06","2017","vegas","code-enforcement","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Public-Safety/Code-Enforcement/u3ci-m9hj","HTML, API, CSV, Excel","https://opendata.lasvegasnevada.gov",,,"City of Las Vegas","Yes","Yes"," ","URL of data online is continuously updated throughout each year by the city of Las Vegas.","Yes","Yes","Nichole Mali","Ben Franklin","100"
"dfd70295-c64b-4ad5-8d4a-2890dc5e6673","us-city","2017-12-26T19:29:35","2017","vegas","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/resource/5n2p-gxbf.json","CSV","https://opendata.lasvegasnevada.gov/Building-and-Safety/Business-Licenses/jv8a-mrfg/data",,,"City of Las vegas","Yes","Yes"," ","There are a lot of ""No type of use codes"" when listing the types of businesses.","Yes","Yes","Nichole Mali","Ben Franklin","100"
"71b3f73b-0299-47c0-9ee1-d0c3017ea649","us-city","2017-12-26T19:26:33","2017","vegas","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://lasvegas.budget.finance.socrata.com/#!/year/default","JSON, HTML, Excel, CSV","https://opendata.lasvegasnevada.gov/browse?limitTo=datasets",,"Open Budget","City of Las Vegas","Yes","Yes"," ","The data is available, but there is not granular transparency.  You can't see more detail than ""in 2014"" for the planned spending date.

Updated URL has current revenue and expenses for the city of Las Vegas.","Yes","Yes","Nichole Mali","Ben Franklin","100"
"37955d7d-a077-47c9-984b-fd1d1e447404","us-city","2017-12-28T15:28:28","2017","vegas","asset-disclosure","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/browse?limitTo=datasets&q=compensation&sortBy=relevance&utf8=%E2%9C%93","HTML, API, CSV, Excel, JSON","https://opendata.lasvegasnevada.gov",,,"City of Las Vegas","Yes","Yes"," ","Link to report on open data site only includes current salaries of government employees, not the following, which is all required:

> *Top-level government officials’ financial assets, including: name of
> top-level government officials, title, investment information, prior
> and current business relationships, real estate interests, and
> personal income (including gifts and travel or speaking payments).*

","Yes","Yes","Nichole Mali","Ben Franklin","100"
"15ebac63-76a6-40d8-b167-48becb8b20c4","us-city","2017-08-29T19:45:58","2017","kansascitymo","contracts","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kcmo.org/dataset/List-of-KCMO-City-Contracts/c46m-hv6s/data","csv, excel, json, etc. ","https://data.kcmo.org/dataset/List-of-KCMO-City-Contracts/c46m-hv6s",,"List of KCMO City Contracts","City of Kansas City, MO","Yes","Yes"," ",,"Yes","Yes","Eric Roche","Ben Franklin","100"
"e6375e2b-e131-4bca-a01a-4524664d8d9e","us-city","2017-07-17T12:58:04","2017","asheville","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.ashevillenc.gov/datasets/6378247bad274ee0bc92603cbc909f73_0","CSV,Geo-Json,GeoService,KML,Shapefile","https://opendatacommons.org/licenses/pddl/1.0/",,"Locations of Crime/Offenses in Asheville, NC","City of Asheville","Yes","Yes"," ",,"Yes","Yes","Christen McNamara","Ben Franklin","100"
"84025a15-7264-46bd-aeac-c3734866efdc","us-city","2017-04-06T15:52:14","2017","pittsburgh","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.wprdc.org/dataset/pittsburgh-police-incident-blotter","CSV","https://data.wprdc.org/dataset/pittsburgh-police-incident-blotter",,"Pittsburgh Police Incident Blotter - Police blotter information is a listing of arrests that are documented very shortly after an arrest occurs but does not include investigative, intelligence, nor treatment (medical) data. The information is ","Department of Public Safety","Yes","Yes"," ","Addresses are reported at the level of the 100 block. All juvenile demographic data is removed. References to sex crimes are not currently included to protect the identity of victims. (1) PA CC 18sec9101 ""Police blotter."" A chronological listing of arrests, usually documented contemporaneous with the incident, which may include, but is not limited to, the name and address of the individual charged and the alleged offenses. As the limiting factor as to what is and what is not blotter information is best defined by what information is or reasonably could be investigative data. [that reasonably should be with held in the best interest of current or future investigations and prosecution][information that contains personally identifiable information]. ""Investigative information."" Information assembled as a result of the performance of any inquiry, formal or informal, into a criminal incident or an allegation of criminal wrongdoing and may include modus operandi information.
","Yes","Yes","anonymous","Ben Franklin","100"
"f5298860-c6b0-4f41-8013-64e6e40272ae","us-city","2017-10-19T07:33:35","2017","kansascitymo","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.kcmo.org/Business/Business-License-Holders/pnm4-68wg","CSV, Excel, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.kcmo.org/terms",,,"City of Kansas City, Finance Department, Revenue Division","Yes","Yes"," ",,"Yes","Yes","indhu ragah","Ben Franklin","100"
"84429706-8ce4-4e78-8b61-27c7cef81eec","us-city","2017-10-30T14:16:16","2017","chattanooga","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.chattlibrary.org/Government/311-Service-Requests/9iep-6yhz","CSV","https://data.chattlibrary.org/Government/311-Service-Requests/9iep-6yhz/about",,"City of Chattanooga 311 Data","Mayor's Office","Yes","Yes"," ","Updated nightly. 
2017 data available ","Yes","Yes","Mahdi Moqri","Ben Franklin","100"
"c2cc0c29-f5c6-49e4-8850-347bec98f790","us-city","2017-03-08T09:53:56","2017","boston","contracts","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.cityofboston.gov/Finance/Checkbook-Explorer/gqai-h7bg","json","https://www.cityofboston.gov/doit/databoston/data_disclaimer.asp",,,,"Yes","Yes"," ",,"Yes","Yes","yoni osher","Ben Franklin","100"
"9caba14b-71cb-4cbb-b18d-0e7ea371ae0b","us-city","2017-11-27T18:47:03","2017","batonrouge","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.brla.gov/Public-Safety/Baton-Rouge-Crime-Incidents/fabb-cnnu","CSV","https://data.brla.gov/terms-of-service",,"Crimes reported in Baton Rouge and handled by the Baton Rouge Police Department.","City of Baton Rouge Police Department","Yes","Yes"," ","Crimes reported in Baton Rouge and handled by the Baton Rouge Police Department. Crimes include Burglaries (Vehicle, Residential and Non-residential), Robberies (Individual and Business), Theft, Narcotics, Vice Crimes, Assault, Nuisance, Battery, Firearm, Homicides, Criminal Damage to Property, Sexual Assaults and Juvenile. In order to protect the privacy of sexual assault victims and juvenile victims, these incidents are not geocoded and are not mapped. This crime incident data set includes crime data dating back to January 2011.","Yes","Yes","anonymous","Ben Franklin","100"
"c535ca37-066b-46e9-9676-e94f8a113995","us-city","2017-04-20T05:40:37","2017","sanfrancisco","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://criis.com/sanfrancisco.html",,,,"CRiis Record Search","Assessor-Recorder - City and County of San Francisco","Yes","Yes"," ","All recorded documents are searchable through CRiis. Unfortunately the records are not available in bulk, but basic metadata about the records is available.","Yes","No","Jason Lally","Ben Franklin","45"
"9c5348e0-f5cb-44a0-b883-05a1ad32a573","us-city","2017-12-31T21:52:51","2017","sanfrancisco","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.sfgov.org/Geographic-Locations-and-Boundaries/Zoning-Districts/8br2-hhp3","Socrata Portal (Geospatial Data Download As KML, KMZ, Shapefile, Original GeoJSON) Download a non-geospatial file type (CSV, JSON)","https://opendatacommons.org/licenses/pddl/1.0/",,"The Zoning Districts are a component of the Zoning Map which in turn is a key component of the San Francisco Planning Code. The data is available in GIS Shapefile format.","City and County of San Francisco Planning Department","Yes","Yes"," ","2016 link is broken, updated to reflect new link on City of SF Socrata Portal.","Yes","Yes","Vyki Englert","Ben Franklin","100"
"95de4e61-aec6-4232-bfda-44c017e18e62","us-city","2017-05-23T16:07:43","2017","sanfrancisco","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.riderta.com/developers","GTFS","https://www.riderta.com/developers",,"Real-Time Bus and Transit Locations; routes and bus stops. (GTFS-Real Time and GTFS)","RTA","Yes","Yes"," ","RTA (Regional Transit Authority) recently began providing real time data on their website. The site works on mobile. It appears to be provided by Trapeze ITS U.S.A.","Yes","Yes","Syifa Azwa","Ben Franklin","100"
"9ff1b709-54bc-4783-a05e-53e6d43f5b0b","us-city","2017-12-31T21:59:14","2017","sanfrancisco","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.sfgov.org/City-Infrastructure/Parcels-With-Planning-Department-Zoning/6b2n-v87s","Socrata Portal (Geospatial Data Download As KML, KMZ, Shapefile, Original GeoJSON) Download a non-geospatial file type (CSV, JSON)","https://creativecommons.org/publicdomain/zero/1.0/legalcode",," Parcels With Planning Department Zoning","Planning","Yes","Yes"," ","2016 link now provides 404/ requires login. Updated link to Planning Dept parcels last updated May 2017. Planning may not be owner of parcel data.","Yes","Yes","Vyki Englert","Ben Franklin","100"
"5ee7d8a8-e563-44f0-b2b5-86ed1dc21e8b","us-city","2017-11-05T14:32:59","2017","sanfrancisco","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.sfgov.org/Public-Safety/SFPD-Incidents-from-1-January-2003/tmnf-yvry","CSV","https://opendatacommons.org/licenses/pddl/1.0/",,"SFPD Incidents from 1 January 2003. Incidents derived from SFPD Crime Incident Reporting system Updated daily, showing data from 1/1/2003 up until two weeks ago from current date. ","City and County of San Francisco (Police Department)","Yes","Yes"," ","Please note: San Francisco police have implemented a new system for tracking crime. The dataset included here is still coming from the old system, which is in the process of being retired (a multi-year process). Data included here is no longer the official SFPD data. We will migrate to the new system for DataSF when the PD completes its migration.

Data format also includes: CSV, JSON","Yes","Yes","Yuan Chen","Ben Franklin","100"
"fbf1ba05-2393-4b29-9016-c521d0a48f73","us-city","2017-12-31T21:49:40","2017","sanfrancisco","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.sfgov.org/Administration-and-Finance/Budget/xdgd-c79v","CSV","https://opendatacommons.org/licenses/pddl/1.0/",,"Budget. The San Francisco Controller's Office maintains a database of budgetary data that appears in summarized form in each Annual Appropriation Ordinance (AAO). This data is presented on the Budget report hosted at https://openbook.sfgov.org, and is also available in this dataset in CSV format. New data is added on an annual basis when the AAO is published for each new fiscal year.","City and County of San Francisco (Controller's Office)","Yes","Yes"," ","Data is available from Fiscal Year 2010 onward.

Spending and Revenue are provided in a complementary dataset: https://data.sfgov.org/City-Management-and-Ethics/Spending-And-Revenue/bpnb-jwfb
","Yes","Yes","Vyki Englert","Ben Franklin","100"
"0a6f644c-edd2-48cf-90a0-2b5f4d513ae4","us-city","2017-08-28T18:48:59","2017","losangeles","service-requests","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacity.org/A-Well-Run-City/MyLA311-Service-Request-Data-2017/d4vt-q4t5","Socrata Portal (CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML)","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"311 Call Center Tracking Data","Information Technology Agency (Los Angeles)","Yes","Yes","Data available as indicated.","The data is provided every 20 minutes to the open data portal.","Yes","Yes","Jeanne Holm","Vyki Englert","100"
