"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE","MAPPING_NOTES","CODE_CHANGES","PREV_MOD_NAME","PREV_ITM_NAME"
"GDSSHORT","GDSBETER","GDSSHORT","Most people are better off than you are?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSBORED","GDSSHORT","Often get bored?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSDROPD","GDSSHORT","Dropped many activities and interests?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSEMPTY","GDSSHORT","Feel that your life is empty?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSENRGY","GDSSHORT","Feel full of energy?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSGSPIR","GDSSHORT","In good spirits most of the time?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSHAPPY","GDSSHORT","Feel happy most of the time","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSHLPLS","GDSSHORT","Often feel helpless?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSHOME","GDSSHORT","Prefer to stay at home?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSHOPLS","GDSSHORT","Feel that your situation is hopeless?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSMEMRY","GDSSHORT","More problems with memory than most?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSSATIS","GDSSHORT","Basically satisfied with your life?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","GDSWRTLS","GDSSHORT","Feel pretty worthless the way you are?","NUMBER","1","0","False","False","","","",""
"GDSSHORT","INFODT","GDSSHORT","Assessment Date","DATE","","","True","False","","","",""
"GDSSHORT","LAST_UPDATE","GDSSHORT","Date of most recent update to record","DATE","","","True","False","","","",""
"GDSSHORT","ORIG_CNO","GDSSHORT","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"GDSSHORT","ORIG_ENTRY","GDSSHORT","Date of original data entry","DATE","","","True","False","","","",""
"GDSSHORT","PAG_NAME","GDSSHORT","Page Name","CHAR","13","","True","False","","","",""
"GDSSHORT","PATNO","GDSSHORT","Participant ID","NUMBER","18","0","True","False","","","",""
"GDSSHORT","REC_ID","GDSSHORT","Record ID","CHAR","36","","True","True","","","",""
"GENPHYEX"," ","GENPHYEX","General Physical Exam","","","","","","","","",""
"GENPHYEX","ABNORM","GENPHYEX","Response","NUMBER","1","0","False","False","","Yes","",""
"GENPHYEX","ABNORMCM","GENPHYEX","Comment","CHAR","","","False","False","Excluded due to PHI","","",""
"GENPHYEX","CNO","GENPHYEX","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"GENPHYEX","EVENT_ID","GENPHYEX","Visit ID","CHAR","6","","True","False","","","",""
"GENPHYEX","INFODT","GENPHYEX","Assessment Date","DATE","","","True","False","","","",""
"GENPHYEX","LAST_UPDATE","GENPHYEX","Date of most recent update to record","DATE","","","True","False","","","",""
"GENPHYEX","ORIG_CNO","GENPHYEX","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"GENPHYEX","ORIG_ENTRY","GENPHYEX","Date of original data entry","DATE","","","True","False","","","",""
"GENPHYEX","PAG_NAME","GENPHYEX","Page Name","CHAR","13","","True","False","","","",""
"GENPHYEX","PATNO","GENPHYEX","Participant ID","NUMBER","18","0","True","False","","","",""
"GENPHYEX","PECAT","GENPHYEX","Category","CHAR","50","","False","False","","","",""
"GENPHYEX","PESEQ","GENPHYEX","Number","NUMBER","12","0","False","False","","","",""
"GENPHYEX","REC_ID","GENPHYEX","Record ID","CHAR","36","","True","True","","","",""
"GMVOLUME","","","Grey Matter volume extraction from MRI T1","CHAR","8","","","","","","",""
"GMVOLUME","EVENT_ID","","Event Name","CHAR","8","","","","","","",""
"GMVOLUME","GM_VOLUME","","Extracted grey matter volume in mm cubed","NUMBER","","0","","","","","",""
"GMVOLUME","IMAGEID","","Image ID","NUMBER","8","0","","","","","",""
"GMVOLUME","MRIDATE","","Date of MRI scan","DATE","","","","","","","",""
"GMVOLUME","PATNO","","Patient Number","CHAR","8","","","","","","",""
"HVLT"," ","HVLT","Hopkins Verbal Learning Test - Revised","","","","","","","","",""
"HVLT","AGE_ASSESS_HVLT","HVLT","Age at Assessment","NUMBER","3","0","False","False","","","",""
"HVLT","AGE_ASSESS_HVLT","","Age at Assessment - HVLT","NUMBER","8","0","","","","","",""
"HVLT","CNO","HVLT","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"HVLT","DVT_DELAYED_RECALL","HVLT","T score for delayed recall","NUMBER","3","0","False","False","","","",""
"HVLT","DVT_DELAYED_RECALL","","Derived-Delayed Recall T-Score","NUMBER","8","0","","","","","",""
"HVLT","DVT_RECOG_DISC_INDEX","HVLT","T score for recognition discrimination index","NUMBER","3","0","False","False","","","",""
"HVLT","DVT_RECOG_DISC_INDEX","","Derived-Recog. Discrim. Index T-Score","NUMBER","8","0","","","","","",""
"HVLT","DVT_RETENTION","HVLT","T score for retention","NUMBER","3","0","False","False","","","",""
"HVLT","DVT_RETENTION","","Derived-Retention T-Score","NUMBER","8","0","","","","","",""
"HVLT","DVT_TOTAL_RECALL","HVLT","T score for total recall","NUMBER","3","0","False","False","","","",""
"HVLT","DVT_TOTAL_RECALL","","Derived-Total Recall T-Score","NUMBER","8","0","","","","","",""
"HVLT","EVENT_ID","HVLT","Visit ID","CHAR","6","","True","False","","","",""
"HVLT","HVLTFPRL","HVLT","Delayed Recognition - Total # false positives, related","NUMBER","12","0","False","False","","","",""
"HVLT","HVLTFPUN","HVLT","Delayed Recognition - Total # false positives, unrelated","NUMBER","12","0","False","False","","","",""
"HVLT","HVLTRDLY","HVLT","Delayed Recall Trial 4","NUMBER","12","0","False","False","","","",""
"HVLT","HVLTREC","HVLT","Delayed Recognition - Total # true positives","NUMBER","12","0","False","False","","","",""
"HVLT","HVLTRT1","HVLT","Immediate Recall Trial 1","NUMBER","12","0","False","False","","","",""
"HVLT","HVLTRT2","HVLT","Immediate Recall Trial 2","NUMBER","12","0","False","False","","","",""
"HVLT","HVLTRT3","HVLT","Immediate Recall Trial 3","NUMBER","12","0","False","False","","","",""
"HVLT","HVLTVRSN","HVLT","HVLT-R Test Booklet Version used","NUMBER","1","0","False","False","","","",""
"HVLT","HVLTVRSNCM","HVLT","Used different form than indicated in the protocol comment","CHAR","","","False","False","Excluded due to PHI","","",""
"HVLT","INFODT","HVLT","Assessment Date","DATE","","","True","False","","","",""
"HVLT","LAST_UPDATE","HVLT","Date of most recent update to record","DATE","","","True","False","","","",""
"HVLT","ORIG_CNO","HVLT","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"HVLT","ORIG_ENTRY","HVLT","Date of original data entry","DATE","","","True","False","","","",""
"HVLT","PAG_NAME","HVLT","Page Name","CHAR","13","","True","False","","","",""
"HVLT","PATNO","HVLT","Participant ID","NUMBER","18","0","True","False","","","",""
"HVLT","REC_ID","HVLT","Record ID","CHAR","36","","True","True","","","",""
"ICFLOG"," ","ICFLOG","Informed Consent Tracking Log","","","","","","","","",""
"ICFLOG","CNO","ICFLOG","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"ICFLOG","CNTBRTS","ICFLOG","Consent to share contact info with Pathology Core","NUMBER","1","0","False","False","","","",""
"ICFLOG","CNTVER","","Consent to contact by Verily Study team","CHAR","1","","","","","","",""
"ICFLOG","EVENT_ID","ICFLOG","Visit ID","CHAR","6","","True","False","","","",""
"ICFLOG","FNDSHR","ICFLOG","Consent to share contact info with FOUND","NUMBER","1","0","False","False","","","",""
"ICFLOG","ICFAPPDT","ICFLOG","Date ICF signed","DATE","","","False","False","","","",""
"ICFLOG","ICFPRTCL","ICFLOG","Select Consent Signed","NUMBER","2","0","False","False","","","",""
"ICFLOG","ICFRSN","ICFLOG","Reason for Consent","NUMBER","1","0","False","False","Combined and Mapped ICFINIT,ICFIAMND and ICFSXFR from ICFLOG (for records collected in prior EDC)","Yes","ICFLOG","ICFINIT|ICFIAMND|ICFSXFR"
"ICFLOG","ICFRSNCM","ICFLOG","Reason for reconsent comment","CHAR","","","False","False","Excluded due to PHI","","",""
"ICFLOG","IRBAPPDT","ICFLOG","Site IRB approval date","DATE","","","False","False","","","",""
"ICFLOG","LAST_UPDATE","ICFLOG","Date of most recent update to record","DATE","","","True","False","","","",""
"ICFLOG","ORIG_CNO","ICFLOG","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"ICFLOG","ORIG_ENTRY","ICFLOG","Date of original data entry","DATE","","","True","False","","","",""
"ICFLOG","PAG_NAME","ICFLOG","Page Name","CHAR","13","","True","False","","","",""
"ICFLOG","PATNO","ICFLOG","Participant ID","NUMBER","18","0","True","False","","","",""
"ICFLOG","RECNT","ICFLOG","Consent to future contact:","NUMBER","1","0","False","False","Mapped FUTCNTCT from ICFLOG (for records collected in prior EDC)|Mapped RECNTRSCH and RECNTDATA from ICFLOG (for records collected in prior EDC)","","ICFLOG","FUTCNTCT|RECNTRSCH|RECNTDATA"
"ICFLOG","REC_ID","ICFLOG","Record ID","CHAR","36","","True","True","","","",""
"ICFLOG","SITEVDT","ICFLOG","Site version date","DATE","","","False","False","Excluded due to PHI","","",""
"ICFLOG","STUDYVDT","ICFLOG","Study template version date","DATE","","","False","False","Excluded due to PHI","","",""
"IDEA"," ","IDEA","IDEA Cognitive Screen","","","","","","","","",""
"IDEA","CNO","IDEA","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"IDEA","EVENT_ID","IDEA","Visit ID","CHAR","6","","True","False","","","",""
"IDEA","IDEA1DESC","IDEA","IDEA Cognitive Screen Question 1","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA2NAMING","IDEA","IDEA Cognitive Screen Question 2","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA3LEADER","IDEA","IDEA Cognitive Screen Question 3","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA4DAY","IDEA","IDEA Cognitive Screen Question 4","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA5WORDS","IDEA","IDEA Cognitive Screen Question 5","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA6CORRECT","IDEA","IDEA Cognitive Screen Question 6 - Matchstick heads are orientated correctly","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA6MIDDLE","IDEA","IDEA Cognitive Screen Question 6 - Middle two matchstick heads pointing same way","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA6NO","IDEA","IDEA Cognitive Screen Question 6 - No part of the design was performed correctly","NUMBER","1","0","False","False","","","",""
"IDEA","IDEA6OUTSIDE","IDEA","IDEA Cognitive Screen Question 6 - Outside two matchsticks pointing at an angle","NUMBER","1","0","False","False","","","",""
"IDEA","IDEATOTAL","IDEA","IDEA Cogntive Screen Total Score","NUMBER","12","0","False","False","","","",""
"IDEA","INFODT","IDEA","Assessment Date","DATE","","","True","False","","","",""
"IDEA","LAST_UPDATE","IDEA","Date of most recent update to record","DATE","","","True","False","","","",""
"IDEA","ORIG_CNO","IDEA","Original Site Number","NUMBER","12","0","False","False","Excluded due to PHI","","",""
"IDEA","ORIG_ENTRY","IDEA","Date of original data entry","DATE","","","True","False","","","",""
"IDEA","PAG_NAME","IDEA","Page Name","CHAR","13","","True","False","","","",""
"IDEA","PATNO","IDEA","Participant ID","NUMBER","18","0","True","False","","","",""
"IDEA","REC_ID","IDEA","Record ID","CHAR","36","","True","True","","","",""
"INBEDTIMES","age_seconds","","Participant's pseudo-age in seconds","DATE","0","0","","","","","",""
"INBEDTIMES","end_time_local","","Timestamp of the offset of inbed time. Represented in participant's local time","TIME","8","0","","","","","",""
"INBEDTIMES","end_time_ms","","Timestamp of the offset of inbed time. Represented in epoch time","CHAR","25","0","","","","","",""
"INBEDTIMES","start_time_local","","Timestamp of the onset of inbed time. Represented in participant's local time","TIME","8","0","","","","","",""
"INBEDTIMES","start_time_ms","","Timestamp of the onset of inbed time. Represented in epoch time","CHAR","25","0","","","","","",""
"INBEDTIMES","subject","","Participant ID","CHAR","16","0","","","","","",""
"INBEDTIMES","time_day","","Day of week","CHAR","3","0","","","","","",""
"INBEDTIMES","time_local","","Time in participant's local time zone","TIME","8","0","","","","","",""
"INBEDTIMES","time_ms","","Epoch time (Convert all millisecond timestamps in the PST (-7:00) timezone to get the day of week and local time)","CHAR","25","0","","","","","",""
"INEX"," ","INEX","Inclusion Exclusion","","","","","","","","",""
"INEX","CNO","INEX","Site Number","NUMBER","12","0","True","False","Excluded due to PHI","","",""
"INEX","EVENT_ID","INEX","Visit ID","CHAR","6","","True","False","","","",""
"INEX","EX60DYPDRX","INEX","Has taken levodopa, dopamine agonists, MAO-B inhibitors or amantadine within 60 days of Baseline visit, except for low-dose treatment of restless leg syndrome (with permission of medical monitor).","NUMBER","1","0","False","False","","","",""
"INEX","EX90DYPDRX","INEX","Has taken levodopa or dopamine agonists prior to Baseline visit for more than a total of 90 days.","NUMBER","1","0","False","False","","","",""
"INEX","EXABCOND","INEX","Any other medical or psychiatric condition or lab abnormality, which in the opinion of the investigator might preclude participation.","NUMBER","1","0","False","False","","","",""
"INEX","EXANTCOAG","INEX","Current treatment with anticoagulants (e.g., coumadin, heparin, oral thrombin inhibitors) that might preclude safe completion of the lumbar puncture.","NUMBER","1","0","False","False","","","",""
"INEX","EXATYPPD","INEX","Atypical PD syndromes due to either drugs (e.g., metoclopramide, flunarizine, neuroleptics) or metabolic disorders (e.g. Wilson's disease), encephalitis, or degenerative diseases (e.g., progressive supranuclear palsy).","NUMBER","1","0","False","False","","","",""
"INEX","EXCURPDRX","INEX","Currently taking levodopa, dopamine agonists, MAO-B inhibitors, amantadine or another PD medication, except for low-dose treatment of restless leg syndrome (with permission of medical monitor).","NUMBER","1","0","False","False","","","",""
"INEX","EXDARX6MO","INEX","Received any of the following drugs: dopamine receptor blockers (neuroleptics), metoclopramide and reserpine within 6 months of Baseline visit.","NUMBER","1","0","False","False","","","",""
"INEX","EXDEMNTDX","INEX","A clinical diagnosis of dementia as determined by the investigator.","NUMBER","1","0","False","False","","","",""
"INEX","EXFAMPD","INEX","First degree relative with PD (i.e. biologic parent, sibling, child)","NUMBER","1","0","False","False","","","",""
"INEX","EXMEDDBS","INEX","Receiving treatment for PD, including levodopa, dopamine agonists, MAO-B inhibitors, amandadine or another PD medication, except for low-dose treatment of restless leg syndrome (with permission of medical monitor), or Deep Brain Stimulation (DBS).","NUMBER","1","0","False","False","","","",""
"INEX","EXNEURCURR","INEX","Current or active clinically significant neurological disorder (in the opinion of the Investigator).","NUMBER","1","0","False","False","","","",""
"INEX","EXNEURMRI","INEX","Previously obtained MRI scan with evidence of clinically significant neurological disorder (in the opinion of the Investigator).","NUMBER","1","0","False","False","","","",""
"INEX","EXOTHRSN","INEX","Any other reason that, in the opinion of the investigator, would render the participant unsuitable for study enrollment.","NUMBER","1","0","False","False","","","",""
"INEX","EXPDDEMDX","INEX","Clinical diagnosis of PD, other parkinsonism, or dementia at screening.","NUMBER","1","0","False","False","","","",""
"INEX","EXUNSAFLP","INEX","Condition that precludes the safe performance of routine lumbar puncture, such as prohibitive lumbar spinal disease, bleeding diathesis, or clinically significant coagulopathy or thrombocytopenia.","NUMBER","1","0","False","False","","","",""
"INEX","IN2CARDPD","INEX","Patients must have at least two of the following: resting tremor, bradykinesia, rigidity (must have either resting tremor or bradykinesia); OR either asymmetric resting tremor or asymmetric bradykinesia.","NUMBER","1","0","False","False","","","",""
"INEX","IN2YRPD","INEX","A diagnosis of Parkinson's disease for 2 years or less at Screening Visit.","NUMBER","1","0","False","False","","","",""
"INEX","IN7YRPD","INEX","A diagnosis of Parkinson’s disease for 7 years or less at Screening Visit.","NUMBER","1","0","False","False","","","",""
"INEX","INAGE30","INEX","Male or female age 30 years or older at Screening visit.","NUMBER","1","0","False","False","","","",""
"INEX","INAGE4030","INEX","Male or female age 40 years or older (except age 30 years or older for SNCA, or rare genetic mutations (such as Parkin or Pink1) participants).","NUMBER","1","0","False","False","","","",""
"INEX","INAGE6030","INEX","Male or female age 60 years or older (except age 30 years or older for SNCA, or rare genetic mutations (such as Parkin or Pink1) participants).","NUMBER","1","0","False","False","","","",""
