"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,12,30,514,-1,849,-11,"US","N657AW",480,"SEA","PHX",139,1107,5,14
2014,12,30,514,-1,706,-28,"UA","N828UA",468,"SEA","SFO",92,679,5,14
2014,12,30,526,6,851,1,"US","N163US",425,"PDX","PHX",123,1009,5,26
2014,12,30,526,-4,906,14,"UA","N76503",1208,"PDX","DEN",133,991,5,26
2014,12,30,530,0,910,3,"UA","N68817",1607,"SEA","DEN",137,1024,5,30
2014,12,30,540,0,718,-9,"UA","N68452",1212,"PDX","SFO",72,550,5,40
2014,12,30,545,0,918,-2,"WN","N8638A",757,"PDX","DEN",134,991,5,45
2014,12,30,550,0,1348,-16,"UA","N417UA",665,"PDX","EWR",282,2434,5,50
2014,12,30,550,-5,1132,-18,"AA","N3FLAA",1094,"SEA","DFW",201,1660,5,50
2014,12,30,554,-1,922,-3,"WN","N379SW",1927,"PDX","PHX",134,1009,5,54
2014,12,30,554,-6,943,10,"F9","N947FR",144,"SEA","DEN",147,1024,5,54
2014,12,30,554,-6,727,-15,"AS","N568AS",406,"PDX","SJC",79,569,5,54
2014,12,30,558,-2,751,-12,"AS","N796AS",200,"SEA","SJC",96,697,5,58
2014,12,30,558,-2,743,-16,"AS","N588AS",342,"SEA","OAK",87,671,5,58
2014,12,30,559,-1,837,-17,"AS","N467AS",81,"SEA","ANC",196,1448,5,59
2014,12,30,600,0,1157,-7,"UA","N65832",1294,"PDX","IAH",215,1825,6,0
2014,12,30,600,0,1135,-10,"AA","N4XPAA",1534,"PDX","DFW",196,1616,6,0
2014,12,30,601,1,846,-3,"DL","N668DN",1831,"PDX","SLC",88,630,6,1
2014,12,30,602,-8,652,-11,"OO","N641CA",4613,"PDX","SEA",28,129,6,2
2014,12,30,602,2,1420,9,"UA","N76529",1637,"SEA","EWR",286,2402,6,2
2014,12,30,604,4,858,-1,"DL","N548US",1634,"SEA","SLC",98,689,6,4
2014,12,30,605,0,948,-2,"WN","N7815L",299,"SEA","PHX",143,1107,6,5
2014,12,30,605,5,1320,8,"DL","N395DN",822,"SEA","DTW",236,1927,6,5
2014,12,30,605,0,804,-6,"AS","N569AS",320,"SEA","SFO",88,679,6,5
2014,12,30,606,-4,802,-13,"WN","N272WN",338,"PDX","LAS",98,763,6,6
2014,12,30,608,23,1213,18,"UA","N66803",1237,"SEA","IAH",222,1874,6,8
2014,12,30,608,-2,843,-2,"AS","N461AS",454,"SEA","LAX",123,954,6,8
2014,12,30,613,3,1358,-6,"UA","N77430",1254,"SEA","IAD",267,2306,6,13
2014,12,30,614,-6,1211,-4,"UA","N481UA",242,"PDX","ORD",216,1739,6,14
2014,12,30,615,0,843,-7,"AS","N551AS",504,"SEA","SNA",131,978,6,15
2014,12,30,616,-4,1330,-28,"DL","N807DN",1156,"PDX","ATL",236,2172,6,16
2014,12,30,623,3,1217,-1,"UA","N68823",1528,"SEA","ORD",211,1721,6,23
2014,12,30,623,18,829,4,"AS","N408AS",602,"SEA","LAS",106,867,6,23
2014,12,30,626,-9,833,-16,"OO","N224AG",3460,"PDX","ONT",103,838,6,26
2014,12,30,629,-6,841,-13,"AS","N619AS",576,"PDX","SAN",119,933,6,29
2014,12,30,630,-5,1432,-4,"US","N971UY",700,"SEA","PHL",280,2378,6,30
2014,12,30,631,1,800,-20,"WN","N259WN",1602,"SEA","SMF",77,605,6,31
2014,12,30,632,-3,935,-1,"AS","N769AS",724,"SEA","SLC",101,689,6,32
2014,12,30,635,5,1235,5,"WN","N8303R",4570,"SEA","MDW",222,1733,6,35
2014,12,30,635,-5,835,-15,"OO","N218AG",3456,"PDX","BUR",99,817,6,35
2014,12,30,636,1,903,-15,"AS","N792AS",240,"SEA","SAN",134,1050,6,36
2014,12,30,637,-3,810,-10,"VX","N840VA",805,"PDX","SFO",76,550,6,37
2014,12,30,637,2,1238,8,"WN","N8628A",425,"PDX","MDW",227,1751,6,37
2014,12,30,638,-2,909,-3,"AS","N459AS",560,"SEA","PSP",126,987,6,38
2014,12,30,640,10,1402,-3,"DL","N674DL",1598,"SEA","ATL",239,2182,6,40
2014,12,30,643,-2,1203,2,"DL","N584NW",2314,"SEA","MSP",184,1399,6,43
2014,12,30,646,-4,900,-9,"AS","N611AS",582,"PDX","SNA",118,859,6,46
2014,12,30,647,-3,825,-15,"AS","N519AS",805,"SEA","SMF",80,605,6,47
2014,12,30,648,28,1027,17,"OO","N822SK",4720,"SEA","PHX",146,1107,6,48
2014,12,30,651,1,820,-20,"WN","N938WN",2462,"PDX","SJC",77,569,6,51
2014,12,30,652,-8,1309,19,"AA","N3DWAA",1507,"SEA","DFW",200,1660,6,52
2014,12,30,653,-7,859,-17,"B6","N521JB",1121,"PDX","LGB",109,846,6,53
2014,12,30,654,64,1032,67,"WN","N709SW",1658,"SEA","DEN",138,1024,6,54
2014,12,30,654,14,838,-12,"WN","N649SW",3858,"SEA","SJC",92,697,6,54
2014,12,30,655,0,1215,-3,"DL","N811DZ",2090,"PDX","MSP",183,1426,6,55
2014,12,30,656,16,913,9,"AS","N303AS",558,"PDX","LAX",109,834,6,56
2014,12,30,657,-3,813,-17,"WN","N215WN",1005,"PDX","SMF",60,479,6,57
2014,12,30,657,-3,749,-1,"AS","N609AS",415,"PDX","SEA",30,129,6,57
2014,12,30,657,-3,1111,1,"AS","N518AS",833,"PDX","HNL",350,2603,6,57
2014,12,30,659,-1,844,-9,"UA","N834UA",568,"PDX","SFO",75,550,6,59
2014,12,30,701,1,754,-6,"OO","N814SK",4608,"SEA","PDX",29,129,7,1
2014,12,30,701,-4,1311,11,"AA","N3HEAA",86,"PDX","ORD",221,1739,7,1
2014,12,30,701,-9,913,-21,"AS","N553AS",530,"SEA","ONT",117,956,7,1
2014,12,30,701,21,1244,22,"AS","N302AS",662,"SEA","DFW",202,1660,7,1
2014,12,30,702,2,1506,-7,"DL","N3749D",400,"PDX","JFK",280,2454,7,2
2014,12,30,705,5,851,-14,"VX","N848VA",751,"SEA","SFO",88,679,7,5
2014,12,30,706,6,938,-7,"AS","N319AS",466,"SEA","LAX",123,954,7,6
2014,12,30,708,-2,1009,0,"DL","N376DA",2397,"SEA","SLC",97,689,7,8
2014,12,30,713,8,1517,1,"DL","N711ZX",2054,"SEA","JFK",278,2422,7,13
2014,12,30,713,-2,1525,-5,"AA","N3GDAA",236,"SEA","JFK",283,2422,7,13
2014,12,30,716,-4,1130,-3,"AS","N533AS",855,"PDX","KOA",358,2607,7,16
2014,12,30,717,12,954,14,"VX","N632VA",1780,"SEA","LAX",138,954,7,17
2014,12,30,718,-2,918,-11,"AS","N315AS",222,"SEA","SFO",88,679,7,18
2014,12,30,722,-3,902,-27,"AS","N705AS",244,"PDX","SFO",75,550,7,22
2014,12,30,722,-3,948,2,"AS","N433AS",612,"SEA","LAS",115,867,7,22
2014,12,30,725,0,1111,0,"AS","N307AS",634,"SEA","PHX",142,1107,7,25
2014,12,30,726,-9,833,-18,"AS","N768AS",65,"SEA","KTN",94,680,7,26
2014,12,30,728,-1,1331,-13,"UA","N444UA",596,"SEA","IAH",222,1874,7,28
2014,12,30,733,-2,856,-29,"AS","N764AS",61,"SEA","JNU",126,909,7,33
2014,12,30,738,-7,831,-20,"OO","N641CA",4581,"SEA","GEG",40,224,7,38
2014,12,30,741,-4,1017,-3,"AS","N607AS",506,"SEA","SNA",132,978,7,41
2014,12,30,742,-1,1133,13,"UA","N17719",1220,"SEA","DEN",141,1024,7,42
2014,12,30,744,-6,1012,-24,"AS","N320AS",482,"SEA","LAX",120,954,7,44
2014,12,30,744,-6,954,-14,"AS","N614AS",520,"SEA","BUR",116,937,7,44
2014,12,30,745,-5,1610,6,"AS","N585AS",30,"PDX","BOS",295,2537,7,45
2014,12,30,749,4,1515,-13,"DL","N676DL",968,"SEA","ATL",246,2182,7,49
2014,12,30,752,-8,1009,7,"AS","N423AS",626,"PDX","LAS",99,763,7,52
2014,12,30,755,0,951,-14,"WN","N446WN",167,"SEA","OAK",88,671,7,55
2014,12,30,755,-10,1607,-18,"AS","N524AS",16,"SEA","MCO",294,2554,7,55
2014,12,30,758,-2,1032,-23,"AS","N622AS",83,"SEA","ANC",193,1448,7,58
2014,12,30,759,-1,857,-3,"AS","N767AS",690,"SEA","GEG",41,224,7,59
2014,12,30,800,-5,1026,-19,"OO","N631SK",4476,"SEA","PSP",130,987,8,0
2014,12,30,801,-9,1341,-14,"AA","N571AA",1608,"PDX","DFW",195,1616,8,1
2014,12,30,807,-4,1534,-29,"UA","N467UA",250,"PDX","IAD",254,2327,8,7
2014,12,30,807,-3,1029,-15,"AS","N323AS",548,"SEA","PSP",127,987,8,7
2014,12,30,810,-5,1556,-14,"AS","N589AS",4,"SEA","DCA",270,2329,8,10
2014,12,30,814,-1,1611,-9,"AS","N462AS",766,"SEA","BWI",277,2335,8,14
2014,12,30,816,41,1042,22,"WN","N622SW",1646,"SEA","SAN",133,1050,8,16
2014,12,30,818,3,1230,1,"DL","N757AT",2210,"SEA","HNL",349,2677,8,18
2014,12,30,824,-1,1218,8,"US","N539UW",2024,"SEA","PHX",141,1107,8,24
2014,12,30,824,-1,957,-8,"WN","N388SW",4564,"PDX","OAK",79,543,8,24
2014,12,30,824,-6,1634,-41,"AS","N523AS",774,"SEA","TPA",291,2520,8,24
2014,12,30,830,-5,915,-10,"OO","N814SK",4608,"PDX","SEA",29,129,8,30
2014,12,30,831,56,1219,73,"AS","N612AS",676,"SEA","DEN",147,1024,8,31
2014,12,30,835,0,1639,1,"AS","N471AS",32,"SEA","PHL",283,2378,8,35
2014,12,30,835,5,1432,7,"AS","N609AS",34,"SEA","ORD",213,1721,8,35
2014,12,30,841,6,1248,-17,"AS","N577AS",879,"SEA","LIH",355,2701,8,41
2014,12,30,843,-2,1257,2,"HA","N383HA",21,"SEA","HNL",358,2677,8,43
2014,12,30,843,3,1719,-11,"AS","N548AS",38,"SEA","FLL",316,2717,8,43
2014,12,30,846,-6,1406,-3,"DL","N310NW",1453,"SEA","MSP",182,1399,8,46
2014,12,30,846,1,1605,5,"AS","N440AS",792,"SEA","DTW",231,1927,8,46
2014,12,30,847,2,1212,0,"US","N182UW",519,"PDX","PHX",131,1009,8,47
2014,12,30,847,-3,1515,30,"AA","N3ARAA",42,"SEA","ORD",210,1721,8,47
2014,12,30,850,10,1229,14,"WN","N951WN",1835,"SEA","DEN",138,1024,8,50
2014,12,30,852,52,1713,64,"AS","N403AS",8,"SEA","EWR",297,2402,8,52
2014,12,30,854,19,1416,26,"WN","N614SW",619,"PDX","MCI",191,1482,8,54
2014,12,30,857,-3,1150,15,"AS","N618AS",502,"SEA","SNA",134,978,8,57
2014,12,30,900,0,1116,-9,"WN","N426WN",254,"PDX","SAN",121,933,9,0
2014,12,30,901,-4,1448,-7,"AA","N640AA",248,"SEA","DFW",198,1660,9,1
2014,12,30,901,1,1034,-9,"AS","N529AS",370,"SEA","SMF",77,605,9,1
2014,12,30,902,-1,1455,-6,"UA","N446UA",618,"SEA","ORD",209,1721,9,2
2014,12,30,902,-3,1321,1,"AS","N590AS",861,"SEA","OGG",352,2640,9,2
2014,12,30,903,-2,1149,-6,"AS","N558AS",111,"SEA","ANC",194,1448,9,3
2014,12,30,904,-1,1056,-13,"AS","N435AS",330,"SEA","SJC",90,697,9,4
2014,12,30,915,5,1147,1,"AS","N557AS",442,"SEA","LAX",127,954,9,15
2014,12,30,917,-3,1740,1,"AS","N514AS",12,"SEA","BOS",293,2496,9,17
2014,12,30,920,35,1152,26,"AS","N562AS",246,"SEA","SAN",132,1050,9,20
2014,12,30,920,45,1147,51,"AS","N413AS",600,"SEA","LAS",120,867,9,20
2014,12,30,923,-7,1251,-24,"OO","N219AG",3466,"PDX","TUS",134,1119,9,23
2014,12,30,924,-6,1246,-12,"AS","N799AS",644,"PDX","PHX",130,1009,9,24
2014,12,30,934,-3,1641,-6,"DL","N391DA",2074,"SEA","DTW",228,1927,9,34
2014,12,30,939,-1,1133,-7,"OO","N810SK",4727,"SEA","SJC",96,697,9,39
2014,12,30,944,-6,1736,-4,"AS","N559AS",764,"PDX","DCA",274,2350,9,44
2014,12,30,946,-4,1236,-4,"OO","N223AG",3492,"PDX","SLC",93,630,9,46
2014,12,30,948,8,1202,2,"WN","N340LV",3682,"SEA","LAS",114,867,9,48
2014,12,30,948,-2,1210,3,"AS","N586AS",632,"SEA","LAS",118,867,9,48
2014,12,30,948,-2,1415,10,"AS","N530AS",851,"SEA","HNL",362,2677,9,48
2014,12,30,952,62,1151,56,"OO","N227AG",3496,"SEA","FAT",100,748,9,52
2014,12,30,952,2,1158,-17,"AS","N538AS",568,"PDX","LAX",109,834,9,52
2014,12,30,956,-4,1050,0,"OO","N625CA",4623,"SEA","PDX",33,129,9,56
2014,12,30,957,12,1720,-2,"DL","N383DN",108,"SEA","ATL",245,2182,9,57
2014,12,30,957,-3,1218,2,"OO","N823SK",4784,"SEA","LAS",116,867,9,57
2014,12,30,958,118,1216,101,"OO","N216AG",3472,"SEA","LGB",124,965,9,58
2014,12,30,1000,30,1734,27,"AS","N407AS",746,"SEA","ATL",251,2182,10,0
2014,12,30,1003,-2,1344,-8,"OO","N814SK",4741,"SEA","PHX",141,1107,10,3
2014,12,30,1003,0,1248,28,"UA","N823UA",698,"SEA","SFO",89,679,10,3
2014,12,30,1004,169,1218,158,"WN","N361SW",1080,"SEA","LAS",118,867,10,4
2014,12,30,1006,-9,1430,15,"HA","N395HA",25,"PDX","HNL",360,2603,10,6
2014,12,30,1007,4,1305,9,"DL","N6702",1857,"SEA","SLC",98,689,10,7
2014,12,30,1008,-2,1404,0,"AS","N317AS",648,"SEA","TUS",154,1216,10,8
2014,12,30,1011,1,1534,1,"AS","N625AS",752,"SEA","MCI",184,1489,10,11
2014,12,30,1017,12,1601,16,"WN","N455WN",615,"SEA","MKE",207,1694,10,17
2014,12,30,1019,-1,1436,-4,"AS","N596AS",843,"SEA","KOA",361,2688,10,19
2014,12,30,1020,0,1214,-2,"AS","N536AS",346,"SEA","OAK",94,671,10,20
2014,12,30,1022,-3,1613,-12,"AS","N613AS",688,"PDX","ORD",213,1739,10,22
2014,12,30,1028,-3,1315,5,"DL","N824DN",2189,"PDX","SLC",90,630,10,28
2014,12,30,1030,5,1554,15,"AS","N305AS",36,"SEA","MSP",191,1399,10,30
2014,12,30,1030,0,1644,2,"AS","N431AS",730,"SEA","IAH",230,1874,10,30
2014,12,30,1037,-3,1547,7,"OO","N217AG",3468,"SEA","OMA",173,1368,10,37
2014,12,30,1038,-2,1659,-31,"AS","N525AS",788,"SEA","MSY",248,2086,10,38
2014,12,30,1038,-2,1422,-18,"AS","N626AS",794,"SEA","ABQ",149,1180,10,38
2014,12,30,1045,15,1425,10,"AS","N532AS",656,"SEA","PHX",144,1107,10,45
2014,12,30,1051,56,1627,48,"AS","N442AS",652,"PDX","DFW",202,1616,10,51
2014,12,30,1053,-7,1231,-12,"AS","N556AS",358,"SEA","SMF",81,605,10,53
2014,12,30,1057,2,1311,-14,"VX","N842VA",784,"SEA","LAX",116,954,10,57
2014,12,30,1101,1,1644,-1,"AA","N3KRAA",1146,"SEA","DFW",199,1660,11,1
2014,12,30,1101,6,1332,2,"AS","N797AS",490,"SEA","SAN",135,1050,11,1
2014,12,30,1105,20,1342,12,"WN","N958WN",2078,"SEA","SAN",143,1050,11,5
2014,12,30,1117,17,1244,4,"WN","N212WN",854,"PDX","OAK",74,543,11,17
2014,12,30,1118,8,1238,-14,"AS","N767AS",75,"SEA","JNU",125,909,11,18
2014,12,30,1120,-4,1217,-9,"OO","N641CA",4709,"SEA","GEG",39,224,11,20
2014,12,30,1120,0,1529,-3,"AS","N579AS",809,"PDX","OGG",336,2562,11,20
2014,12,30,1121,3,1312,-8,"OO","N752SK",5258,"SEA","SFO",92,679,11,21
2014,12,30,1123,-2,1441,-11,"US","N676AW",574,"PDX","PHX",121,1009,11,23
2014,12,30,1123,-2,1216,1,"OO","N625CA",4623,"PDX","SEA",30,129,11,23
2014,12,30,1124,69,1457,74,"F9","N932FR",138,"SEA","DEN",133,1024,11,24
2014,12,30,1124,14,1352,11,"AS","N409AS",452,"SEA","LAX",125,954,11,24
2014,12,30,1127,-3,1511,-4,"US","N658AW",622,"SEA","PHX",146,1107,11,27
2014,12,30,1130,25,1333,28,"WN","N276WN",1724,"PDX","LAS",106,763,11,30
2014,12,30,1132,4,1728,8,"UA","N461UA",278,"SEA","ORD",217,1721,11,32
2014,12,30,1133,83,1302,52,"AS","N644AS",380,"PDX","SFO",73,550,11,33
2014,12,30,1133,-2,1732,-3,"AS","N627AS",692,"SEA","SAT",222,1774,11,33
2014,12,30,1138,-7,1729,-11,"AS","N527AS",670,"SEA","AUS",217,1770,11,38
2014,12,30,1139,9,1521,1,"WN","N762SW",2793,"SEA","ABQ",145,1180,11,39
2014,12,30,1139,18,1748,29,"UA","N847UA",679,"PDX","ORD",221,1739,11,39
2014,12,30,1141,-6,1855,0,"DL","N550NW",882,"SEA","DTW",233,1927,11,41
2014,12,30,1143,3,1728,1,"AS","N535AS",748,"SEA","STL",206,1709,11,43
2014,12,30,1144,4,1704,14,"DL","N825DN",588,"SEA","MSP",186,1399,11,44
2014,12,30,1145,-5,1748,-2,"AA","N3AVAA",1628,"SEA","ORD",215,1721,11,45
2014,12,30,1147,57,1301,46,"WN","N424WN",2181,"PDX","SMF",63,479,11,47
2014,12,30,1149,29,1538,33,"WN","N8324A",1794,"SEA","PHX",145,1107,11,49
2014,12,30,1149,14,1414,9,"B6","N585JB",107,"SEA","LGB",126,965,11,49
2014,12,30,1153,28,1341,11,"WN","N926WN",1591,"SEA","OAK",84,671,11,53
2014,12,30,1153,0,1919,-3,"DL","N819DN",2518,"PDX","ATL",248,2172,11,53
2014,12,30,1154,-1,1438,20,"AS","N560AS",638,"SEA","LAS",145,867,11,54
2014,12,30,1155,125,1355,120,"VX","N526VA",753,"SEA","SFO",107,679,11,55
2014,12,30,1155,40,1521,41,"WN","N405WN",2493,"PDX","DEN",134,991,11,55
2014,12,30,1156,-8,1806,-2,"UA","N75432",1609,"PDX","IAH",217,1825,11,56
2014,12,30,1158,-2,1806,-4,"UA","N489UA",609,"SEA","IAH",220,1874,11,58
2014,12,30,1201,6,1927,-7,"DL","N801DZ",1753,"SEA","ATL",251,2182,12,1
2014,12,30,1201,6,1736,1,"AA","N4WNAA",1453,"PDX","DFW",196,1616,12,1
2014,12,30,1202,27,1413,20,"AS","N569AS",580,"PDX","SNA",117,859,12,2
2014,12,30,1203,106,1354,101,"OO","N918SW",5580,"PDX","SFO",87,550,12,3
2014,12,30,1206,26,2006,17,"DL","N3751B",1473,"SEA","JFK",278,2422,12,6
2014,12,30,1209,-6,1455,7,"AS","N615AS",554,"SEA","PSP",141,987,12,9
2014,12,30,1211,-4,1429,-6,"AS","N706AS",572,"PDX","SAN",123,933,12,11
2014,12,30,1212,2,1449,-17,"AS","N588AS",105,"SEA","ANC",189,1448,12,12
2014,12,30,1213,13,1339,-1,"WN","N638SW",4483,"PDX","SJC",75,569,12,13
2014,12,30,1213,3,1402,-12,"AS","N769AS",324,"SEA","SJC",95,697,12,13
2014,12,30,1214,139,1428,144,"AS","N453AS",318,"SEA","SFO",110,679,12,14
2014,12,30,1215,-5,1412,-14,"OO","N218AG",3454,"PDX","BUR",104,817,12,15
2014,12,30,1216,-9,1414,-16,"OO","N224AG",3470,"PDX","SBA",99,784,12,16
2014,12,30,1217,-3,1452,-8,"DL","N3730B",2436,"SEA","ANC",194,1448,12,17
2014,12,30,1218,303,1435,301,"UA","N401UA",706,"SEA","SFO",110,679,12,18
2014,12,30,1218,48,1351,39,"AS","N760AS",408,"PDX","SJC",80,569,12,18
2014,12,30,1221,1,1319,-3,"AS","N708AS",684,"SEA","GEG",39,224,12,21
2014,12,30,1223,23,1456,27,"AS","N419AS",460,"SEA","LAX",132,954,12,23
2014,12,30,1227,-2,1506,6,"DL","N752AT",1398,"SEA","LAX",131,954,12,27
2014,12,30,1227,72,1613,86,"OO","N732SK",6443,"SEA","DEN",135,1024,12,27
2014,12,30,1234,-1,1838,4,"AS","N469AS",22,"SEA","ORD",218,1721,12,34
2014,12,30,1238,3,1352,-8,"WN","N8600F",1682,"PDX","SMF",61,479,12,38
2014,12,30,1238,138,1505,122,"AS","N794AS",85,"SEA","ANC",195,1448,12,38
2014,12,30,1243,18,1511,7,"AS","N552AS",500,"SEA","SNA",126,978,12,43
2014,12,30,1251,31,1423,18,"WN","N957WN",1908,"SEA","SMF",82,605,12,51
2014,12,30,1253,33,1626,26,"WN","N8647A",4457,"SEA","DEN",137,1024,12,53
2014,12,30,1257,-3,1512,25,"AS","N551AS",400,"PDX","SFO",106,550,12,57
2014,12,30,1300,180,1711,186,"HA","N396HA",29,"SEA","OGG",356,2640,13,0
2014,12,30,1301,16,1633,13,"WN","N241WN",455,"PDX","ABQ",139,1111,13,1
2014,12,30,1305,5,1347,-10,"OO","N607SK",4790,"SEA","PDX",28,129,13,5
2014,12,30,1305,70,1525,86,"AS","N520AS",306,"SEA","SFO",117,679,13,5
2014,12,30,1306,-9,1857,2,"AS","N408AS",664,"SEA","DFW",202,1660,13,6
2014,12,30,1311,-4,1600,-5,"DL","N377DA",2157,"SEA","SLC",96,689,13,11
2014,12,30,1318,-2,2116,3,"US","N538UW",1782,"SEA","CLT",270,2279,13,18
2014,12,30,1318,-2,1557,-7,"OO","N964SW",6371,"SEA","LAX",131,954,13,18
2014,12,30,1324,-6,1558,-11,"AS","N565AS",494,"SEA","SAN",138,1050,13,24
2014,12,30,1324,-1,1657,0,"AS","N584AS",682,"SEA","DEN",137,1024,13,24
2014,12,30,1332,2,1604,13,"AS","N459AS",610,"SEA","LAS",130,867,13,32
2014,12,30,1337,-3,1525,-15,"OO","N225AG",3474,"SEA","FAT",95,748,13,37
2014,12,30,1339,24,1628,30,"DL","N679DA",1208,"PDX","SLC",90,630,13,39
2014,12,30,1343,30,1858,27,"DL","N814DN",198,"SEA","MSP",182,1399,13,43
2014,12,30,1346,14,1737,17,"OO","N822SK",4804,"SEA","PHX",151,1107,13,46
2014,12,30,1348,48,1923,67,"DL","N343NW",2164,"PDX","MSP",196,1426,13,48
2014,12,30,1348,1,1954,-11,"UA","N75410",1246,"SEA","IAH",227,1874,13,48
2014,12,30,1350,0,1618,0,"AS","N553AS",512,"SEA","SNA",136,978,13,50
2014,12,30,1354,19,1539,4,"WN","N372SW",113,"SEA","OAK",89,671,13,54
2014,12,30,1358,-2,2002,12,"AA","N3EGAA",2252,"SEA","DFW",201,1660,13,58
2014,12,30,1359,44,2127,18,"UA","N442UA",260,"SEA","IAD",252,2306,13,59
2014,12,30,1404,19,1611,15,"AS","N433AS",570,"PDX","LAX",109,834,14,4
2014,12,30,1406,6,2108,8,"DL","N815DN",2424,"SEA","DTW",227,1927,14,6
2014,12,30,1406,7,1605,-9,"B6","N612JB",1521,"PDX","LGB",108,846,14,6
2014,12,30,1410,0,2149,-6,"AS","N529AS",2,"SEA","DCA",265,2329,14,10
2014,12,30,1413,53,1739,49,"WN","N447WN",2013,"PDX","PHX",133,1009,14,13
2014,12,30,1416,11,1543,-2,"WN","N784SW",332,"PDX","SJC",77,569,14,16
2014,12,30,1419,-1,1642,-18,"AS","N563AS",97,"SEA","ANC",190,1448,14,19
2014,12,30,1422,113,1558,102,"UA","N462UA",353,"PDX","SFO",79,550,14,22
2014,12,30,1423,-2,1602,-8,"AS","N597AS",362,"SEA","SMF",84,605,14,23
2014,12,30,1430,10,1711,24,"AS","N423AS",472,"SEA","LAX",128,954,14,30
2014,12,30,1431,21,1837,25,"DL","N712TW",1397,"SEA","OGG",350,2640,14,31
2014,12,30,1432,-3,1519,-5,"OO","N607SK",4790,"PDX","SEA",29,129,14,32
2014,12,30,1436,1,2036,11,"AA","N3KXAA",2260,"SEA","ORD",215,1721,14,36
2014,12,30,1437,-3,1532,-6,"OO","N641CA",4747,"SEA","GEG",38,224,14,37
2014,12,30,1440,25,1804,29,"WN","N260WN",3481,"PDX","DEN",128,991,14,40
2014,12,30,1441,11,2041,16,"WN","N8604K",2026,"SEA","MDW",227,1733,14,41
2014,12,30,1448,23,1633,8,"WN","N264LV",1838,"SEA","SJC",94,697,14,48
2014,12,30,1448,98,1749,101,"AS","N318AS",726,"SEA","SLC",98,689,14,48
2014,12,30,1450,77,1637,77,"UA","N844UA",645,"PDX","SFO",76,550,14,50
2014,12,30,1450,-5,1707,-2,"AS","N607AS",528,"SEA","BUR",126,937,14,50
2014,12,30,1450,-5,1739,-5,"AS","N323AS",714,"PDX","SLC",92,630,14,50
2014,12,30,1452,-6,2258,-1,"B6","N627JB",598,"SEA","BOS",287,2496,14,52
2014,12,30,1453,-2,1640,-18,"OO","N631SK",4733,"SEA","SJC",96,697,14,53
2014,12,30,1455,0,1842,6,"AS","N307AS",650,"SEA","PHX",148,1107,14,55
2014,12,30,1456,-4,1857,10,"US","N663AW",500,"SEA","PHX",158,1107,14,56
2014,12,30,1458,43,1628,33,"WN","N968WN",1393,"PDX","OAK",74,543,14,58
2014,12,30,1500,0,2028,13,"DL","N948DN",1738,"PDX","MSP",190,1426,15,0
2014,12,30,1501,1,1726,-10,"DL","N816DN",1201,"SEA","ANC",192,1448,15,1
2014,12,30,1501,316,1742,290,"AS","N402AS",131,"PDX","ANC",203,1542,15,1
2014,12,30,1502,-3,1740,5,"VX","N524VA",796,"SEA","LAX",140,954,15,2
2014,12,30,1505,172,1654,154,"UA","N76504",1469,"SEA","SFO",93,679,15,5
2014,12,30,1506,26,2229,18,"DL","N813DN",128,"SEA","ATL",248,2182,15,6
2014,12,30,1507,-3,1736,-13,"AS","N435AS",101,"SEA","ANC",190,1448,15,7
2014,12,30,1508,93,1747,72,"AS","N467AS",123,"SEA","FAI",205,1533,15,8
2014,12,30,1510,-5,1841,-2,"US","N648AW",596,"PDX","PHX",137,1009,15,10
2014,12,30,1517,-3,1746,-5,"AS","N614AS",550,"SEA","PSP",133,987,15,17
2014,12,30,1519,19,1905,20,"OO","N810SK",4601,"SEA","PHX",150,1107,15,19
2014,12,30,1521,85,2113,81,"UA","N69806",1676,"PDX","ORD",215,1739,15,21
2014,12,30,1522,52,1732,42,"OO","N227AG",3482,"SEA","SBA",113,908,15,22
2014,12,30,1522,-3,1743,-1,"AS","N457AS",538,"SEA","ONT",124,956,15,22
2014,12,30,1529,-5,1900,-5,"UA","N69824",1116,"SEA","DEN",131,1024,15,29
2014,12,30,1529,34,1629,30,"AS","N703AS",67,"SEA","KTN",103,680,15,29
2014,12,30,1536,-9,2135,5,"AA","N3EFAA",2311,"SEA","DFW",198,1660,15,36
2014,12,30,1543,28,1911,21,"WN","N961WN",1859,"SEA","DEN",130,1024,15,43
2014,12,30,1543,-7,1740,-11,"AS","N708AS",322,"SEA","SJC",100,697,15,43
2014,12,30,1544,6,1920,10,"UA","N31412",1186,"PDX","DEN",126,991,15,44
2014,12,30,1553,23,1802,27,"WN","N751SW",1078,"PDX","LAS",111,763,15,53
2014,12,30,1554,49,1807,54,"UA","N12221",1717,"SEA","SFO",99,679,15,54
2014,12,30,1555,0,2356,4,"AS","N413AS",14,"SEA","EWR",277,2402,15,55
2014,12,30,1555,-5,1831,-19,"AS","N536AS",103,"SEA","ANC",195,1448,15,55
2014,12,30,1559,-1,1834,16,"AS","N556AS",604,"SEA","LAS",130,867,15,59
2014,12,30,1603,73,1834,75,"OO","N216AG",3476,"SEA","LGB",129,965,16,3
2014,12,30,1604,24,1945,20,"WN","N8601C",178,"SEA","PHX",143,1107,16,4
2014,12,30,1609,9,1653,3,"OO","N607SK",4491,"SEA","PDX",28,129,16,9
